0.11101766675710678, 0.11071331053972244, 0.11040928959846497, 0.11010567843914032, 0.10980261117219925, 0.10950015485286713, 0.10922352224588394, 0.10892253369092941, 0.10864885151386261, 
0.1083761677145958, 0.10810448229312897, 0.1078338548541069, 0.10758884996175766, 0.10732056200504303, 0.10694938898086548, 0.10606594383716583, 0.10888268053531647, 0.1081775575876236, 
0.10715897381305695, 0.09672164916992188, 1.8139407634735107, 1.8220875263214111, 1.829642415046692, 1.8374159336090088, 1.8454171419143677, 1.853653907775879, 1.8621350526809692, 
1.8698867559432983, 1.8788559436798096, 1.8870573043823242, 1.8965504169464111, 1.9052348136901855, 1.9141594171524048, 1.9233323335647583, 1.932762622833252, 1.9424598217010498, 
1.9524333477020264, 1.9613949060440063, 1.9719146490097046, 1.9827412366867065, 1.9924753904342651, 2.003909111022949, 2.0141937732696533, 2.0247488021850586, 2.035583257675171, 
2.0467073917388916, 2.0581307411193848, 2.0698635578155518, 2.0819172859191895, 2.0943028926849365, 2.1070327758789062, 2.1201188564300537, 2.1316287517547607, 2.145411491394043, 
2.1595895290374756, 2.172067880630493, 2.18485689163208, 2.2001841068267822, 2.213681697845459, 2.2275242805480957, 2.244123935699463, 2.2587528228759766, 2.273764133453369, 
2.289170980453491, 2.3049874305725098, 2.321227550506592, 2.3379063606262207, 2.3550403118133545, 2.3726444244384766, 2.3876864910125732, 2.4061989784240723, 2.4252326488494873, 
2.444808006286621, 2.461548089981079, 2.482168197631836, 2.4998104572296143, 2.5215518474578857, 2.540160894393921, 2.5631046295166016, 2.5827531814575195, 2.6069893836975098, 
2.6277551651000977, 2.649056911468506, 2.6753525733947754, 2.697899580001831, 2.72104549407959, 2.744811773300171, 2.7692201137542725, 2.799391031265259, 2.8252973556518555, 
2.851925849914551, 2.879303455352783, 2.907459020614624, 2.936422824859619, 2.966226577758789, 2.9969043731689453, 3.0284900665283203, 3.0544378757476807, 3.087754249572754, 
3.1220877170562744, 3.1574814319610596, 3.193981170654297, 3.2316336631774902, 3.262620687484741, 3.3024797439575195, 3.343641757965088, 3.377549409866333, 3.4212090969085693, 
3.4663474559783936, 3.503570556640625, 3.551551342010498, 3.601219654083252, 3.6422250270843506, 3.695145606994629, 3.7388713359832764, 3.7953484058380127, 3.842053174972534, 
3.902432680130005, 3.9524099826812744, 5.168767929077148, 5.158463954925537, 5.145796775817871, 5.135831356048584, 1.911366581916809, 1.8760192394256592, 1.8554368019104004, 
1.8353837728500366, 1.8247820138931274, 1.8119348287582397, 1.8040776252746582, 1.7973755598068237, 1.7891182899475098, 1.7847119569778442, 1.7807127237319946, 1.7767746448516846, 
1.7732603549957275, 1.7714989185333252, 1.769789457321167, 1.768132209777832, 1.7684351205825806, 1.7687969207763672, 1.769212245941162, 1.7706341743469238, 1.7737430334091187, 
1.776302695274353, 1.7792918682098389, 1.7842003107070923, 1.7891968488693237, 1.7960177659988403, 1.8040316104888916, 1.812181830406189, 1.8219703435897827, 1.8345129489898682, 
1.8533744812011719, 1.873725414276123, 1.9089418649673462, 4.87844705581665, 4.874239921569824, 4.8701887130737305, 4.8662919998168945, 4.861639499664307, 4.858091354370117, 
4.85469913482666, 4.851459503173828, 4.848374843597412, 4.845444679260254, 4.8426690101623535, 4.839415073394775, 4.836984157562256, 4.8347063064575195, 4.832581520080566, 
4.830608367919922, 4.8287882804870605, 4.82711935043335, 4.825245380401611, 4.823917865753174, 4.822740077972412, 4.821712970733643, 4.820836067199707, 4.820108890533447, 
4.819409370422363, 4.81901741027832, 4.818772792816162, 4.818675994873047, 4.818726062774658, 4.818923473358154, 3.9518978595733643, 3.910595417022705, 3.885530471801758, 
